"","tank","genotype","Datetime","Date","Time","Type","No.","X1.F","X1.Fm.","X1.PAR","MQY","X1.ETR","sample","pos","Zone","treatment","sample_rep"
"1275",6,"3","22:55.0","11/28/20","19:22:55",FALSE,310,354,1048,1,0.662,0.3,"3-O","O","low","C","3-O 6"
"1276",6,"4","23:53.0","11/28/20","19:23:53",FALSE,313,397,1317,1,0.699,0.3,"4-O","O","low","C","4-O 6"
"1277",6,"2","21:02.0","11/28/20","19:21:02",FALSE,302,391,1241,1,0.685,0.3,"2-O","O","low","C","2-O 6"
"1278",6,"1","25:37.0","11/28/20","19:25:37",FALSE,319,392,1104,1,0.645,0.3,"1-I","I","low","C","1-I 6"
"1279",6,"13","26:24.0","11/28/20","19:26:24",FALSE,322,395,1338,1,0.705,0.4,"13-I","I","high","C","13-I 6"
"1280",6,"3","23:32.0","11/28/20","19:23:32",FALSE,312,489,1430,1,0.658,0.3,"3-I","I","low","C","3-I 6"
"1281",6,"7","20:06.0","11/28/20","19:20:06",FALSE,299,331,958,1,0.654,0.3,"7-I","I","high","C","7-I 6"
"1282",6,"5","20:44.0","11/28/20","19:20:44",FALSE,301,290,931,1,0.689,0.3,"5-O","O","low","C","5-O 6"
"1283",6,"7","21:14.0","11/28/20","19:21:14",FALSE,303,330,972,1,0.66,0.3,"7-O","O","high","C","7-O 6"
"1284",6,"11","21:46.0","11/28/20","19:21:46",FALSE,305,340,1050,1,0.676,0.3,"11-O","O","low","C","11-O 6"
"1285",6,"12","23:13.0","11/28/20","19:23:13",FALSE,311,326,928,1,0.649,0.3,"12-O","O","high","C","12-O 6"
"1286",6,"2","22:00.0","11/28/20","19:22:00",FALSE,306,289,988,1,0.707,0.4,"2-I","I","low","C","2-I 6"
"1287",6,"9","22:12.0","11/28/20","19:22:12",FALSE,307,366,1476,1,0.752,0.4,"9-O","O","high","C","9-O 6"
"1288",6,"1","26:46.0","11/28/20","19:26:46",FALSE,323,395,1201,1,0.671,0.3,"1-O","O","low","C","1-O 6"
"1289",6,"5","20:19.0","11/28/20","19:20:19",FALSE,300,486,1270,1,0.617,0.3,"5-I","I","low","C","5-I 6"
"1290",6,"8","19:21.0","11/28/20","19:19:21",FALSE,296,441,1616,1,0.727,0.4,"8-I","I","high","C","8-I 6"
"1291",6,"12","19:07.0","11/28/20","19:19:07",FALSE,295,351,1079,1,0.675,0.3,"12-I","I","high","C","12-I 6"
"1292",6,"9","21:26.0","11/28/20","19:21:26",FALSE,304,428,1541,1,0.722,0.4,"9-I","I","high","C","9-I 6"
"1293",1,"13","33:11.0","11/29/20","20:33:11",FALSE,794,407,1185,1,0.657,0.3,"13-I","I","high","H","13-I 1"
"1294",1,"7","31:27.0","11/29/20","20:31:27",FALSE,791,270,872,1,0.69,0.3,"7-I","I","high","H","7-I 1"
"1295",1,"12","30:14.0","11/29/20","20:30:14",FALSE,788,433,1135,1,0.619,0.3,"12-O","O","high","H","12-O 1"
"1296",1,"10","29:45.0","11/29/20","20:29:45",FALSE,787,288,753,1,0.618,0.3,"10-O","O","high","H","10-O 1"
"1297",1,"4","31:12.0","11/29/20","20:31:12",FALSE,790,490,1192,1,0.589,0.3,"4-I","I","low","H","4-I 1"
"1298",1,"9","35:17.0","11/29/20","20:35:17",FALSE,800,342,1063,1,0.678,0.3,"9-O","O","high","H","9-O 1"
"1299",1,"9","32:26.0","11/29/20","20:32:26",FALSE,792,531,1803,1,0.705,0.4,"9-I","I","high","H","9-I 1"
"1300",1,"2","30:56.0","11/29/20","20:30:56",FALSE,789,466,1238,1,0.624,0.3,"2-I","I","low","H","2-I 1"
"1301",1,"1","26:57.0","11/29/20","20:26:57",FALSE,775,503,1016,1,0.505,0.3,"1-O","O","low","H","1-O 1"
"1302",1,"11","35:40.0","11/29/20","20:35:40",FALSE,801,305,863,1,0.647,0.3,"11-O","O","low","H","11-O 1"
"1303",1,"13","36:06.0","11/29/20","20:36:06",FALSE,802,339,972,1,0.651,0.3,"13-O","O","high","H","13-O 1"
"1304",1,"10","25:13.0","11/29/20","20:25:13",FALSE,773,423,1054,1,0.599,0.3,"10-I","I","high","H","10-I 1"
"1305",1,"5","27:49.0","11/29/20","20:27:49",FALSE,779,339,922,1,0.632,0.3,"5-O","O","low","H","5-O 1"
"1306",1,"7","34:49.0","11/29/20","20:34:49",FALSE,799,282,740,1,0.619,0.3,"7-O","O","high","H","7-O 1"
"1307",1,"11","32:55.0","11/29/20","20:32:55",FALSE,793,289,776,1,0.628,0.3,"11-I","I","low","H","11-I 1"
"1308",1,"1","23:32.0","11/29/20","20:23:32",FALSE,769,400,781,1,0.488,0.2,"1-I","I","low","H","1-I 1"
"1309",1,"3","27:14.0","11/29/20","20:27:14",FALSE,776,363,737,1,0.507,0.3,"3-O","O","low","H","3-O 1"
"1310",1,"8","24:52.0","11/29/20","20:24:52",FALSE,772,357,1021,1,0.65,0.3,"8-I","I","high","H","8-I 1"
"1311",1,"8","28:35.0","11/29/20","20:28:35",FALSE,782,269,596,1,0.549,0.3,"8-O","O","high","H","8-O 1"
"1312",1,"3","23:52.0","11/29/20","20:23:52",FALSE,770,431,973,1,0.557,0.3,"3-I","I","low","H","3-I 1"
"1313",1,"5","24:16.0","11/29/20","20:24:16",FALSE,771,412,936,1,0.56,0.3,"5-I","I","low","H","5-I 1"
"1314",1,"12","26:02.0","11/29/20","20:26:02",FALSE,774,308,917,1,0.664,0.3,"12-I","I","high","H","12-I 1"
"1315",1,"4","34:11.0","11/29/20","20:34:11",FALSE,796,159,437,1,0.636,0.3,"4-O","O","low","H","4-O 1"
"1316",1,"2","33:43.0","11/29/20","20:33:43",FALSE,795,361,830,1,0.565,0.3,"2-O","O","low","H","2-O 1"
"1317",2,"2","19:33.0","11/29/20","20:19:33",FALSE,756,367,1038,1,0.646,0.3,"2-O","O","low","H","2-O 2"
"1318",2,"4","19:47.0","11/29/20","20:19:47",FALSE,757,290,783,1,0.63,0.3,"4-O","O","low","H","4-O 2"
"1319",2,"11","21:20.0","11/29/20","20:21:20",FALSE,762,265,762,1,0.652,0.3,"11-O","O","low","H","11-O 2"
"1320",2,"12","15:27.0","11/29/20","20:15:27",FALSE,743,548,1569,1,0.651,0.3,"12-O","O","high","H","12-O 2"
"1321",2,"9","20:53.0","11/29/20","20:20:53",FALSE,761,441,1265,1,0.651,0.3,"9-O","O","high","H","9-O 2"
"1322",2,"10","14:26.0","11/29/20","20:14:26",FALSE,740,275,803,1,0.658,0.3,"10-O","O","high","H","10-O 2"
"1323",2,"1","11:10.0","11/29/20","20:11:10",FALSE,728,306,779,1,0.607,0.3,"1-O","O","low","H","1-O 2"
"1324",2,"4","16:35.0","11/29/20","20:16:35",FALSE,747,462,1275,1,0.638,0.3,"4-I","I","low","H","4-I 2"
"1325",2,"1","06:53.0","11/29/20","20:06:53",FALSE,716,307,693,1,0.557,0.3,"1-I","I","low","H","1-I 2"
"1326",2,"13","21:48.0","11/29/20","20:21:48",FALSE,763,339,959,1,0.647,0.3,"13-O","O","high","H","13-O 2"
"1327",2,"3","11:24.0","11/29/20","20:11:24",FALSE,729,473,1204,1,0.607,0.3,"3-O","O","low","H","3-O 2"
"1328",2,"5","07:55.0","11/29/20","20:07:55",FALSE,720,289,785,1,0.632,0.3,"5-I","I","low","H","5-I 2"
"1329",2,"3","07:36.0","11/29/20","20:07:36",FALSE,719,306,830,1,0.631,0.3,"3-I","I","low","H","3-I 2"
"1330",2,"7","16:57.0","11/29/20","20:16:57",FALSE,748,333,876,1,0.62,0.3,"7-I","I","high","H","7-I 2"
"1331",2,"8","13:44.0","11/29/20","20:13:44",FALSE,737,146,446,1,0.673,0.3,"8-O","O","high","H","8-O 2"
"1332",2,"5","12:09.0","11/29/20","20:12:09",FALSE,732,434,843,1,0.485,0.2,"5-O","O","low","H","5-O 2"
"1333",2,"9","17:39.0","11/29/20","20:17:39",FALSE,751,431,1161,1,0.629,0.3,"9-I","I","high","H","9-I 2"
"1334",2,"2","16:23.0","11/29/20","20:16:23",FALSE,746,428,1100,1,0.611,0.3,"2-I","I","low","H","2-I 2"
"1335",2,"12","10:05.0","11/29/20","20:10:05",FALSE,725,398,1107,1,0.64,0.3,"12-I","I","high","H","12-I 2"
"1336",2,"13","18:42.0","11/29/20","20:18:42",FALSE,753,399,1110,1,0.641,0.3,"13-I","I","high","H","13-I 2"
"1337",2,"10","09:28.0","11/29/20","20:09:28",FALSE,724,380,1057,1,0.64,0.3,"10-I","I","high","H","10-I 2"
"1338",2,"11","18:12.0","11/29/20","20:18:12",FALSE,752,411,1133,1,0.637,0.3,"11-I","I","low","H","11-I 2"
"1339",2,"8","08:51.0","11/29/20","20:08:51",FALSE,723,335,928,1,0.639,0.3,"8-I","I","high","H","8-I 2"
"1340",2,"7","20:30.0","11/29/20","20:20:30",FALSE,760,263,723,1,0.636,0.3,"7-O","O","high","H","7-O 2"
"1341",3,"2","57:51.0","11/29/20","19:57:51",FALSE,696,328,984,1,0.667,0.3,"2-I","I","low","H","2-I 3"
"1342",3,"12","54:09.0","11/29/20","19:54:09",FALSE,686,465,1235,1,0.623,0.3,"12-I","I","high","H","12-I 3"
"1343",3,"1","50:42.0","11/29/20","19:50:42",FALSE,675,335,634,1,0.472,0.2,"1-I","I","low","H","1-I 3"
"1344",3,"1","54:53.0","11/29/20","19:54:53",FALSE,688,383,818,1,0.532,0.3,"1-O","O","low","H","1-O 3"
"1345",3,"12","54:27.0","11/29/20","19:54:27",FALSE,687,326,862,1,0.622,0.3,"12-I","I","high","H","12-I 3"
"1346",3,"5","55:33.0","11/29/20","19:55:33",FALSE,690,396,1040,1,0.619,0.3,"5-O","O","low","H","5-O 3"
"1347",3,"8","56:15.0","11/29/20","19:56:15",FALSE,693,177,469,1,0.623,0.3,"8-O","O","high","H","8-O 3"
"1348",3,"11","59:38.0","11/29/20","19:59:38",FALSE,700,292,867,1,0.663,0.3,"11-I","I","low","H","11-I 3"
"1349",3,"4","01:59.0","11/29/20","20:01:59",FALSE,707,409,1114,1,0.633,0.3,"4-O","O","low","H","4-O 3"
"1350",3,"13","01:04.0","11/29/20","20:01:04",FALSE,705,304,863,1,0.648,0.3,"13-I","I","high","H","13-I 3"
"1351",3,"12","57:09.0","11/29/20","19:57:09",FALSE,695,245,676,1,0.638,0.3,"12-O","O","high","H","12-O 3"
"1352",3,"5","51:36.0","11/29/20","19:51:36",FALSE,679,484,1243,1,0.611,0.3,"5-I","I","low","H","5-I 3"
"1353",3,"2","01:36.0","11/29/20","20:01:36",FALSE,706,342,956,1,0.642,0.3,"2-O","O","low","H","2-O 3"
"1354",3,"7","02:26.0","11/29/20","20:02:26",FALSE,708,385,1089,1,0.646,0.3,"7-O","O","high","H","7-O 3"
"1355",3,"9","59:20.0","11/29/20","19:59:20",FALSE,699,349,996,1,0.65,0.3,"9-I","I","high","H","9-I 3"
"1356",3,"11","03:29.0","11/29/20","20:03:29",FALSE,710,274,824,1,0.667,0.3,"11-O","O","low","H","11-O 3"
"1357",3,"10","53:31.0","11/29/20","19:53:31",FALSE,685,307,969,1,0.683,0.3,"10-I","I","high","H","10-I 3"
"1358",3,"8","52:35.0","11/29/20","19:52:35",FALSE,682,140,312,1,0.551,0.3,"8-I","I","high","H","8-I 3"
"1359",3,"3","51:21.0","11/29/20","19:51:21",FALSE,678,361,874,1,0.587,0.3,"3-I","I","low","H","3-I 3"
"1360",3,"9","03:04.0","11/29/20","20:03:04",FALSE,709,355,1115,1,0.682,0.3,"9-O","O","high","H","9-O 3"
"1361",3,"13","04:38.0","11/29/20","20:04:38",FALSE,711,336,1058,1,0.682,0.3,"13-O","O","high","H","13-O 3"
"1362",3,"10","56:37.0","11/29/20","19:56:37",FALSE,694,373,1183,1,0.685,0.3,"10-O","O","high","H","10-O 3"
"1363",3,"3","55:17.0","11/29/20","19:55:17",FALSE,689,306,810,1,0.622,0.3,"3-O","O","low","H","3-O 3"
"1364",3,"4","58:05.0","11/29/20","19:58:05",FALSE,697,501,1305,1,0.616,0.3,"4-I","I","low","H","4-I 3"
"1365",3,"7","58:28.0","11/29/20","19:58:28",FALSE,698,409,1125,1,0.636,0.3,"7-I","I","high","H","7-I 3"
"1366",4,"11","47:56.0","11/29/20","19:47:56",FALSE,668,337,1114,1,0.697,0.3,"11-O","O","low","C","11-O 4"
"1367",4,"10","35:57.0","11/29/20","19:35:57",FALSE,632,342,1213,1,0.718,0.4,"10-I","I","high","C","10-I 4"
"1368",4,"2","45:15.0","11/29/20","19:45:15",FALSE,660,362,1084,1,0.666,0.3,"2-O","O","low","C","2-O 4"
"1369",4,"12","37:12.0","11/29/20","19:37:12",FALSE,637,492,1474,1,0.666,0.3,"12-I","I","high","C","12-I 4"
"1370",4,"8","39:07.0","11/29/20","19:39:07",FALSE,645,429,1487,1,0.711,0.4,"8-O","O","high","C","8-O 4"
"1371",4,"3","34:31.0","11/29/20","19:34:31",FALSE,627,448,1385,1,0.677,0.3,"3-I","I","low","C","3-I 4"
"1372",4,"11","43:38.0","11/29/20","19:43:38",FALSE,656,345,1138,1,0.697,0.3,"11-I","I","low","C","11-I 4"
"1373",4,"12","41:04.0","11/29/20","19:41:04",FALSE,649,435,1380,1,0.685,0.3,"12-O","O","high","C","12-O 4"
"1374",4,"7","42:42.0","11/29/20","19:42:42",FALSE,654,376,1184,1,0.682,0.3,"7-I","I","high","C","7-I 4"
"1375",4,"1","34:08.0","11/29/20","19:34:08",FALSE,626,466,1085,1,0.571,0.3,"1-I","I","low","C","1-I 4"
"1376",4,"7","46:45.0","11/29/20","19:46:45",FALSE,664,342,949,1,0.64,0.3,"7-O","O","high","C","7-O 4"
"1377",4,"1","38:00.0","11/29/20","19:38:00",FALSE,640,385,1019,1,0.622,0.3,"1-O","O","low","C","1-O 4"
"1378",4,"3","38:16.0","11/29/20","19:38:16",FALSE,641,357,1061,1,0.664,0.3,"3-O","O","low","C","3-O 4"
"1379",4,"9","43:10.0","11/29/20","19:43:10",FALSE,655,426,1332,1,0.68,0.3,"9-I","I","high","C","9-I 4"
"1380",4,"13","44:46.0","11/29/20","19:44:46",FALSE,659,349,1164,1,0.7,0.4,"13-I","I","high","C","13-I 4"
"1381",4,"10","40:17.0","11/29/20","19:40:17",FALSE,648,346,1033,1,0.665,0.3,"10-O","O","high","C","10-O 4"
"1382",4,"13","48:29.0","11/29/20","19:48:29",FALSE,669,328,1155,1,0.716,0.4,"13-O","O","high","C","13-O 4"
"1383",4,"8","35:37.0","11/29/20","19:35:37",FALSE,631,442,1449,1,0.695,0.3,"8-I","I","high","C","8-I 4"
"1384",4,"4","42:25.0","11/29/20","19:42:25",FALSE,653,403,1350,1,0.701,0.4,"4-I","I","low","C","4-I 4"
"1385",4,"9","47:03.0","11/29/20","19:47:03",FALSE,665,417,1459,1,0.714,0.4,"9-O","O","high","C","9-O 4"
"1386",4,"5","38:32.0","11/29/20","19:38:32",FALSE,642,289,861,1,0.664,0.3,"5-O","O","low","C","5-O 4"
"1387",4,"4","45:35.0","11/29/20","19:45:35",FALSE,661,336,1139,1,0.705,0.4,"4-O","O","low","C","4-O 4"
"1388",4,"2","42:07.0","11/29/20","19:42:07",FALSE,652,328,966,1,0.66,0.3,"2-I","I","low","C","2-I 4"
"1389",4,"5","35:11.0","11/29/20","19:35:11",FALSE,630,374,1113,1,0.664,0.3,"5-I","I","low","C","5-I 4"
"1390",5,"13","28:47.0","11/29/20","19:28:47",FALSE,611,293,942,1,0.689,0.3,"13-I","I","high","C","13-I 5"
"1391",5,"11","31:20.0","11/29/20","19:31:20",FALSE,618,489,1632,1,0.7,0.4,"11-O","O","low","C","11-O 5"
"1392",5,"4","27:19.0","11/29/20","19:27:19",FALSE,607,441,1342,1,0.671,0.3,"4-I","I","low","C","4-I 5"
"1393",5,"9","27:55.0","11/29/20","19:27:55",FALSE,609,510,1527,1,0.666,0.3,"9-I","I","high","C","9-I 5"
"1394",5,"1","20:52.0","11/29/20","19:20:52",FALSE,582,434,963,1,0.549,0.3,"1-I","I","low","C","1-I 5"
"1395",5,"4","29:41.0","11/29/20","19:29:41",FALSE,613,348,999,1,0.652,0.3,"4-O","O","low","C","4-O 5"
"1396",5,"7","27:32.0","11/29/20","19:27:32",FALSE,608,310,1104,1,0.719,0.4,"7-I","I","high","C","7-I 5"
"1397",5,"1","24:33.0","11/29/20","19:24:33",FALSE,596,430,1265,1,0.66,0.3,"1-O","O","low","C","1-O 5"
"1398",5,"5","25:25.0","11/29/20","19:25:25",FALSE,600,341,926,1,0.632,0.3,"5-O","O","low","C","5-O 5"
"1399",5,"10","23:23.0","11/29/20","19:23:23",FALSE,592,428,1496,1,0.714,0.4,"10-I","I","high","C","10-I 5"
"1400",5,"11","28:14.0","11/29/20","19:28:14",FALSE,610,407,1380,1,0.705,0.4,"11-I","I","low","C","11-I 5"
"1401",5,"3","21:48.0","11/29/20","19:21:48",FALSE,585,464,1289,1,0.64,0.3,"3-I","I","low","C","3-I 5"
"1402",5,"10","26:28.0","11/29/20","19:26:28",FALSE,604,288,957,1,0.699,0.3,"10-O","O","high","C","10-O 5"
"1403",5,"2","29:26.0","11/29/20","19:29:26",FALSE,612,359,987,1,0.636,0.3,"2-O","O","low","C","2-O 5"
"1404",5,"13","31:52.0","11/29/20","19:31:52",FALSE,619,388,1545,1,0.749,0.4,"13-O","O","high","C","13-O 5"
"1405",5,"5","22:02.0","11/29/20","19:22:02",FALSE,586,333,1001,1,0.667,0.3,"5-I","I","low","C","5-I 5"
"1406",5,"12","26:45.0","11/29/20","19:26:45",FALSE,605,453,1416,1,0.68,0.3,"12-O","O","high","C","12-O 5"
"1407",5,"3","25:08.0","11/29/20","19:25:08",FALSE,599,459,1223,1,0.625,0.3,"3-O","O","low","C","3-O 5"
"1408",5,"8","26:12.0","11/29/20","19:26:12",FALSE,603,356,1041,1,0.658,0.3,"8-O","O","high","C","8-O 5"
"1409",5,"12","24:12.0","11/29/20","19:24:12",FALSE,595,297,806,1,0.632,0.3,"12-I","I","high","C","12-I 5"
"1410",5,"8","23:06.0","11/29/20","19:23:06",FALSE,591,433,1346,1,0.678,0.3,"8-I","I","high","C","8-I 5"
"1411",5,"9","31:06.0","11/29/20","19:31:06",FALSE,617,448,1333,1,0.664,0.3,"9-O","O","high","C","9-O 5"
"1412",5,"7","30:45.0","11/29/20","19:30:45",FALSE,616,347,1005,1,0.655,0.3,"7-O","O","high","C","7-O 5"
"1413",5,"2","27:06.0","11/29/20","19:27:06",FALSE,606,476,1457,1,0.673,0.3,"2-I","I","low","C","2-I 5"
"1414",6,"1","09:53.0","11/29/20","19:09:53",FALSE,547,320,944,1,0.661,0.3,"1-I","I","low","C","1-I 6"
"1415",6,"12","12:12.0","11/29/20","19:12:12",FALSE,552,428,1642,1,0.739,0.4,"12-I","I","high","C","12-I 6"
"1416",6,"1","12:57.0","11/29/20","19:12:57",FALSE,555,296,855,1,0.654,0.3,"1-O","O","low","C","1-O 6"
"1417",6,"5","10:52.0","11/29/20","19:10:52",FALSE,549,408,1255,1,0.675,0.3,"5-I","I","low","C","5-I 6"
"1418",6,"12","15:19.0","11/29/20","19:15:19",FALSE,564,423,1358,1,0.689,0.3,"12-O","O","high","C","12-O 6"
"1419",6,"13","17:46.0","11/29/20","19:17:46",FALSE,570,371,1083,1,0.657,0.3,"13-I","I","high","C","13-I 6"
"1420",6,"8","11:17.0","11/29/20","19:11:17",FALSE,550,245,847,1,0.711,0.4,"8-I","I","high","C","8-I 6"
"1421",6,"4","16:16.0","11/29/20","19:16:16",FALSE,566,398,1303,1,0.695,0.3,"4-I","I","low","C","4-I 6"
"1422",6,"2","15:54.0","11/29/20","19:15:54",FALSE,565,360,1104,1,0.674,0.3,"2-I","I","low","C","2-I 6"
"1423",6,"11","17:22.0","11/29/20","19:17:22",FALSE,569,381,1205,1,0.684,0.3,"11-I","I","low","C","11-I 6"
"1424",6,"10","14:57.0","11/29/20","19:14:57",FALSE,563,420,1416,1,0.703,0.4,"10-O","O","high","C","10-O 6"
"1425",6,"4","18:33.0","11/29/20","19:18:33",FALSE,572,422,1507,1,0.72,0.4,"4-O","O","low","C","4-O 6"
"1426",6,"7","16:30.0","11/29/20","19:16:30",FALSE,567,318,1006,1,0.684,0.3,"7-I","I","high","C","7-I 6"
"1427",6,"11","19:21.0","11/29/20","19:19:21",FALSE,575,484,1795,1,0.73,0.4,"11-O","O","low","C","11-O 6"
"1428",6,"9","17:09.0","11/29/20","19:17:09",FALSE,568,385,1136,1,0.661,0.3,"9-I","I","high","C","9-I 6"
"1429",6,"10","11:51.0","11/29/20","19:11:51",FALSE,551,366,1314,1,0.721,0.4,"10-I","I","high","C","10-I 6"
"1430",6,"2","18:18.0","11/29/20","19:18:18",FALSE,571,356,1166,1,0.695,0.3,"2-O","O","low","C","2-O 6"
"1431",6,"8","14:40.0","11/29/20","19:14:40",FALSE,562,257,748,1,0.656,0.3,"8-O","O","high","C","8-O 6"
"1432",6,"9","19:06.0","11/29/20","19:19:06",FALSE,574,464,1653,1,0.719,0.4,"9-O","O","high","C","9-O 6"
"1433",6,"5","14:00.0","11/29/20","19:14:00",FALSE,559,362,1328,1,0.727,0.4,"5-O","O","low","C","5-O 6"
"1434",6,"3","13:46.0","11/29/20","19:13:46",FALSE,558,301,942,1,0.68,0.3,"3-O","O","low","C","3-O 6"
"1435",6,"7","18:50.0","11/29/20","19:18:50",FALSE,573,261,955,1,0.727,0.4,"7-O","O","high","C","7-O 6"
"1436",6,"3","10:14.0","11/29/20","19:10:14",FALSE,548,359,1040,1,0.655,0.3,"3-I","I","low","C","3-I 6"
"1437",1,"13","43:47.0","11/30/20","20:43:47",FALSE,242,319,896,1,0.644,0.3,"13-I","I","high","H","13-I 1"
"1438",1,"4","38:35.0","11/30/20","20:38:35",FALSE,229,292,557,1,0.476,0.2,"4-O","O","low","H","4-O 1"
"1439",1,"1","36:38.0","11/30/20","20:36:38",FALSE,226,498,1093,1,0.544,0.3,"1-I","I","low","H","1-I 1"
"1440",1,"8","42:21.0","11/30/20","20:42:21",FALSE,239,195,533,1,0.634,0.3,"8-O","O","high","H","8-O 1"
"1441",1,"10","37:36.0","11/30/20","20:37:36",FALSE,227,247,770,1,0.679,0.3,"10-O","O","high","H","10-O 1"
"1442",1,"12","38:00.0","11/30/20","20:38:00",FALSE,228,467,1028,1,0.546,0.3,"12-O","O","high","H","12-O 1"
"1443",1,"12","31:49.0","11/30/20","20:31:49",FALSE,212,382,1021,1,0.626,0.3,"12-I","I","high","H","12-I 1"
"1444",1,"11","41:34.0","11/30/20","20:41:34",FALSE,237,223,628,1,0.645,0.3,"11-O","O","low","H","11-O 1"
"1445",1,"9","33:38.0","11/30/20","20:33:38",FALSE,219,380,1204,1,0.684,0.3,"9-I","I","high","H","9-I 1"
"1446",1,"2","36:11.0","11/30/20","20:36:11",FALSE,225,428,1048,1,0.592,0.3,"2-I","I","low","H","2-I 1"
"1447",1,"11","31:30.0","11/30/20","20:31:30",FALSE,211,455,988,1,0.539,0.3,"11-I","I","low","H","11-I 1"
"1448",1,"13","41:57.0","11/30/20","20:41:57",FALSE,238,343,1008,1,0.66,0.3,"13-O","O","high","H","13-O 1"
"1449",1,"3","35:49.0","11/30/20","20:35:49",FALSE,224,370,794,1,0.534,0.3,"3-I","I","low","H","3-I 1"
"1450",1,"5","35:00.0","11/30/20","20:35:00",FALSE,222,390,983,1,0.603,0.3,"5-I","I","low","H","5-I 1"
"1451",1,"9","34:35.0","11/30/20","20:34:35",FALSE,221,319,898,1,0.645,0.3,"9-O","O","high","H","9-O 1"
"1452",1,"3","35:33.0","11/30/20","20:35:33",FALSE,223,314,705,1,0.555,0.3,"3-O","O","low","H","3-O 1"
"1453",1,"1","34:01.0","11/30/20","20:34:01",FALSE,220,408,869,1,0.53,0.3,"1-O","O","low","H","1-O 1"
"1454",1,"10","33:08.0","11/30/20","20:33:08",FALSE,218,570,1148,1,0.503,0.3,"10-I","I","high","H","10-I 1"
"1455",1,"4","42:46.0","11/30/20","20:42:46",FALSE,240,345,913,1,0.622,0.3,"4-I","I","low","H","4-I 1"
"1456",1,"8","32:06.0","11/30/20","20:32:06",FALSE,213,304,866,1,0.649,0.3,"8-I","I","high","H","8-I 1"
"1457",1,"2","40:36.0","11/30/20","20:40:36",FALSE,235,294,810,1,0.637,0.3,"2-O","O","low","H","2-O 1"
"1458",1,"7","41:11.0","11/30/20","20:41:11",FALSE,236,278,741,1,0.625,0.3,"7-I","I","high","H","7-I 1"
"1459",1,"7","43:26.0","11/30/20","20:43:26",FALSE,241,297,808,1,0.632,0.3,"7-O","O","high","H","7-O 1"
"1460",1,"5","40:12.0","11/30/20","20:40:12",FALSE,234,599,1377,1,0.565,0.3,"5-O","O","low","H","5-O 1"
"1461",2,"12","18:11.0","11/30/20","20:18:11",FALSE,177,398,1020,1,0.61,0.3,"12-I","I","high","H","12-I 2"
"1462",2,"13","27:25.0","11/30/20","20:27:25",FALSE,199,235,638,1,0.632,0.3,"13-O","O","high","H","13-O 2"
"1463",2,"12","26:17.0","11/30/20","20:26:17",FALSE,196,406,1107,1,0.633,0.3,"12-O","O","high","H","12-O 2"
"1464",2,"11","23:01.0","11/30/20","20:23:01",FALSE,188,389,1029,1,0.622,0.3,"11-O","O","low","H","11-O 2"
"1465",2,"5","19:15.0","11/30/20","20:19:15",FALSE,180,365,882,1,0.586,0.3,"5-I","I","low","H","5-I 2"
"1466",2,"7","23:19.0","11/30/20","20:23:19",FALSE,189,310,808,1,0.616,0.3,"7-I","I","high","H","7-I 2"
"1467",2,"10","24:42.0","11/30/20","20:24:42",FALSE,193,225,625,1,0.64,0.3,"10-O","O","high","H","10-O 2"
"1468",2,"10","20:11.0","11/30/20","20:20:11",FALSE,182,249,756,1,0.671,0.3,"10-I","I","high","H","10-I 2"
"1469",2,"4","22:09.0","11/30/20","20:22:09",FALSE,186,266,660,1,0.597,0.3,"4-O","O","low","H","4-O 2"
"1470",2,"7","25:22.0","11/30/20","20:25:22",FALSE,194,241,691,1,0.651,0.3,"7-O","O","high","H","7-O 2"
"1471",2,"1","28:51.0","11/30/20","20:28:51",FALSE,203,405,892,1,0.546,0.3,"1-I","I","low","H","1-I 2"
"1472",2,"3","29:48.0","11/30/20","20:29:48",FALSE,206,329,811,1,0.594,0.3,"3-O","O","low","H","3-O 2"
"1473",2,"2","27:53.0","11/30/20","20:27:53",FALSE,200,285,810,1,0.648,0.3,"2-I","I","low","H","2-I 2"
"1474",2,"8","22:35.0","11/30/20","20:22:35",FALSE,187,191,548,1,0.651,0.3,"8-O","O","high","H","8-O 2"
"1475",2,"8","18:53.0","11/30/20","20:18:53",FALSE,179,345,790,1,0.563,0.3,"8-I","I","high","H","8-I 2"
"1476",2,"1","18:30.0","11/30/20","20:18:30",FALSE,178,258,633,1,0.592,0.3,"1-O","O","low","H","1-O 2"
"1477",2,"13","16:51.0","11/30/20","20:16:51",FALSE,173,360,986,1,0.635,0.3,"13-I","I","high","H","13-I 2"
"1478",2,"4","21:53.0","11/30/20","20:21:53",FALSE,185,399,1050,1,0.62,0.3,"4-I","I","low","H","4-I 2"
"1479",2,"5","25:56.0","11/30/20","20:25:56",FALSE,195,344,708,1,0.514,0.3,"5-O","O","low","H","5-O 2"
"1480",2,"11","20:58.0","11/30/20","20:20:58",FALSE,183,382,904,1,0.577,0.3,"11-I","I","low","H","11-I 2"
"1481",2,"2","23:56.0","11/30/20","20:23:56",FALSE,192,358,869,1,0.588,0.3,"2-O","O","low","H","2-O 2"
"1482",2,"9","19:39.0","11/30/20","20:19:39",FALSE,181,308,1022,1,0.699,0.3,"9-I","I","high","H","9-I 2"
"1483",2,"3","21:16.0","11/30/20","20:21:16",FALSE,184,298,735,1,0.595,0.3,"3-I","I","low","H","3-I 2"
